source,price,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,property_type,neighborhood,lat,lon,bedrooms_missing,bathrooms_missing,rooms_missing
B,959000.0,145.0,60.0,3.0,2.0,1.0,casa,san telmo,-34.623944,-58.364479,0,0,0
B,797000.0,38.0,38.0,2.0,1.0,1.0,departamento,palermo,-34.59757,-58.432253,0,0,0
B,996000.0,81.0,81.0,3.0,2.0,1.0,departamento,flores,-34.633708,-58.465265,0,0,0
B,1020000.0,194.0,86.0,3.0,2.0,1.0,casa,flores,-34.620478,-58.485644,0,0,0
B,4842000.0,141.0,131.0,5.0,4.0,3.0,ph,recoleta,-34.588833,-58.372296,0,0,0
B,611000.0,28.0,28.0,1.0,1.0,1.0,departamento,nunez,-34.550208,-58.445053,0,0,0
B,580000.0,36.0,36.0,2.0,1.0,1.0,departamento,nunez,-34.531881,-58.446646,0,0,0
B,545000.0,41.0,41.0,3.0,2.0,2.0,departamento,belgrano,-34.56085,-58.473533,0,0,0
B,1821000.0,50.0,50.0,1.0,1.0,1.0,departamento,recoleta,-34.589461,-58.38758,1,0,0
B,669000.0,35.0,35.0,2.0,1.0,1.0,departamento,colegiales,-34.58141,-58.449381,0,0,0
B,554000.0,40.0,40.0,2.0,1.0,1.0,ph,almagro,-34.618241,-58.400513,0,0,0
B,996000.0,145.0,60.0,3.0,2.0,2.0,casa,colegiales,-34.582517,-58.4816,0,0,0
B,1722000.0,86.0,86.0,4.0,1.0,2.0,departamento,belgrano,-34.582013,-58.478977,1,0,0
B,482000.0,26.0,26.0,1.0,1.0,1.0,departamento,palermo,-34.578958,-58.420772,0,0,0
B,899000.0,50.0,50.0,3.0,2.0,2.0,departamento,recoleta,-34.61027,-58.376439,0,0,0
B,235000.0,26.0,26.0,1.0,1.0,1.0,departamento,flores,-34.636246,-58.466288,0,0,0
B,432000.0,42.0,42.0,2.0,1.0,1.0,departamento,villa urquiza,-34.593233,-58.49722,0,0,0
B,1663000.0,91.0,91.0,4.0,3.0,2.0,departamento,almagro,-34.601338,-58.418509,0,0,0
B,541000.0,38.0,38.0,2.0,1.0,1.0,departamento,boedo,-34.641968,-58.406713,0,0,0
B,774000.0,30.0,30.0,3.0,2.0,1.0,departamento,belgrano,-34.547592,-58.448976,0,0,0
B,1775000.0,61.0,61.0,3.0,2.0,1.0,departamento,recoleta,-34.601078,-58.387177,0,0,0
B,476000.0,29.0,29.0,1.0,1.0,1.0,departamento,belgrano,-34.560964,-58.452216,0,0,0
B,515000.0,33.0,33.0,1.0,1.0,1.0,departamento,palermo,-34.582313,-58.400146,0,0,0
B,1383000.0,86.0,86.0,3.0,2.0,2.0,ph,recoleta,-34.58732,-58.388644,0,0,0
B,1788000.0,123.0,114.0,4.0,3.0,2.0,ph,colegiales,-34.558384,-58.427282,0,0,0
B,716000.0,69.0,69.0,3.0,2.0,2.0,departamento,san telmo,-34.62496,-58.400428,0,0,0
B,685000.0,46.0,46.0,2.0,1.0,1.0,departamento,villa crespo,-34.594668,-58.434218,0,0,0
B,2272000.0,211.0,104.0,4.0,3.0,3.0,casa,villa crespo,-34.602583,-58.434712,0,0,0
B,860000.0,49.0,40.0,2.0,1.0,1.0,ph,villa crespo,-34.607257,-58.440383,0,0,0
B,1226000.0,277.0,90.0,3.0,2.0,1.0,casa,colegiales,-34.579386,-58.436016,0,0,0
B,590000.0,54.0,54.0,2.0,2.0,2.0,departamento,san telmo,-34.607734,-58.40172,0,0,1
B,1527000.0,103.0,103.0,5.0,4.0,3.0,departamento,palermo,-34.579021,-58.433581,0,0,0
B,460000.0,43.0,43.0,1.0,1.0,1.0,departamento,colegiales,-34.57833,-58.433337,0,0,0
B,425000.0,41.0,41.0,2.0,1.0,1.0,departamento,almagro,-34.615321,-58.390882,0,0,0
B,528000.0,30.0,30.0,2.0,1.0,1.0,departamento,colegiales,-34.575508,-58.46198,0,1,0
B,206000.0,20.0,20.0,2.0,1.0,1.0,departamento,almagro,-34.615828,-58.442746,0,0,1
B,277000.0,24.0,24.0,1.0,1.0,1.0,departamento,boedo,-34.620723,-58.422026,0,0,0
B,1068000.0,44.0,44.0,2.0,1.0,1.0,departamento,palermo,-34.566521,-58.415882,0,0,0
B,302000.0,20.0,20.0,1.0,1.0,1.0,departamento,belgrano,-34.583066,-58.467672,0,0,0
B,1438000.0,130.0,130.0,4.0,3.0,2.0,ph,boedo,-34.630087,-58.42232,0,0,0
B,2092000.0,132.0,132.0,6.0,5.0,3.0,departamento,villa crespo,-34.599104,-58.43035,0,0,0
B,1750000.0,144.0,136.0,4.0,3.0,2.0,ph,recoleta,-34.600079,-58.388315,0,0,0
B,475000.0,36.0,36.0,2.0,1.0,1.0,departamento,nunez,-34.539837,-58.446051,0,0,0
B,886000.0,107.0,107.0,6.0,5.0,4.0,departamento,almagro,-34.624018,-58.433163,0,0,0
B,723000.0,58.0,58.0,2.0,1.0,1.0,departamento,flores,-34.637914,-58.458895,0,0,0
B,930000.0,30.0,30.0,1.0,1.0,1.0,departamento,belgrano,-34.576629,-58.470414,0,0,0
B,1125000.0,77.0,72.0,3.0,2.0,1.0,ph,flores,-34.635689,-58.482565,0,0,0
B,1604000.0,232.0,100.0,3.0,1.0,1.0,casa,nunez,-34.550353,-58.458249,1,0,0
B,728000.0,40.0,40.0,1.0,1.0,1.0,departamento,belgrano,-34.57625,-58.453123,0,1,0
B,611000.0,43.0,41.0,2.0,1.0,1.0,ph,colegiales,-34.561545,-58.462268,0,0,0
B,2025000.0,87.0,87.0,2.0,3.0,2.0,ph,palermo,-34.576734,-58.440699,0,0,1
B,1108000.0,60.0,60.0,2.0,1.0,1.0,departamento,villa crespo,-34.592529,-58.444093,1,0,0
B,680000.0,73.0,73.0,3.0,2.0,2.0,departamento,san telmo,-34.615033,-58.399092,0,0,0
B,1390000.0,61.0,61.0,2.0,1.0,1.0,ph,palermo,-34.59682,-58.421069,0,0,0
B,3575000.0,258.0,162.0,5.0,1.0,3.0,casa,nunez,-34.542998,-58.465668,1,0,0
B,1473000.0,87.0,87.0,4.0,3.0,2.0,departamento,colegiales,-34.573474,-58.451764,0,0,0
B,579000.0,36.0,36.0,2.0,1.0,1.0,departamento,belgrano,-34.569508,-58.487586,0,1,0
B,995000.0,36.0,36.0,2.0,1.0,1.0,departamento,belgrano,-34.564056,-58.445448,0,0,0
B,624000.0,40.0,40.0,2.0,1.0,1.0,departamento,villa urquiza,-34.579278,-58.499613,0,0,0
B,4814000.0,149.0,130.0,4.0,3.0,1.0,ph,recoleta,-34.606778,-58.415678,0,1,0
B,427000.0,51.0,51.0,3.0,2.0,1.0,departamento,flores,-34.612121,-58.455177,0,0,0
B,686000.0,53.0,53.0,2.0,1.0,1.0,departamento,caballito,-34.633425,-58.434734,0,0,0
B,604000.0,46.0,46.0,3.0,2.0,2.0,departamento,flores,-34.630731,-58.468362,0,0,0
B,512000.0,45.0,45.0,2.0,1.0,1.0,departamento,flores,-34.62403,-58.455003,0,0,0
B,1883000.0,97.0,97.0,5.0,4.0,3.0,departamento,nunez,-34.558989,-58.484748,0,0,0
B,385000.0,29.0,29.0,1.0,1.0,1.0,departamento,caballito,-34.645137,-58.44085,0,0,0
B,254000.0,25.0,25.0,1.0,1.0,1.0,departamento,boedo,-34.626839,-58.433377,0,0,0
B,766000.0,55.0,55.0,2.0,1.0,1.0,departamento,flores,-34.626103,-58.465159,0,0,0
B,333000.0,35.0,35.0,2.0,1.0,1.0,departamento,almagro,-34.622698,-58.434124,0,0,0
B,395000.0,26.0,26.0,1.0,1.0,1.0,departamento,villa crespo,-34.597572,-58.420083,0,0,0
B,1531000.0,299.0,60.0,3.0,2.0,1.0,casa,nunez,-34.554328,-58.444295,0,0,0
B,956000.0,86.0,86.0,3.0,2.0,1.0,departamento,colegiales,-34.582093,-58.463493,0,0,0
B,227000.0,21.0,21.0,1.0,1.0,1.0,departamento,boedo,-34.643161,-58.425996,0,0,0
B,1622000.0,114.0,104.0,4.0,3.0,3.0,ph,almagro,-34.614876,-58.43827,0,0,0
B,1883000.0,100.0,100.0,4.0,3.0,2.0,departamento,recoleta,-34.577421,-58.392965,0,0,0
B,635000.0,40.0,40.0,2.0,1.0,1.0,departamento,boedo,-34.640333,-58.415162,0,0,0
B,1190000.0,60.0,60.0,3.0,2.0,1.0,departamento,palermo,-34.586413,-58.436389,0,0,0
B,440000.0,38.0,38.0,1.0,1.0,1.0,departamento,villa crespo,-34.608867,-58.444375,0,0,0
B,700000.0,66.0,50.0,2.0,1.0,1.0,ph,colegiales,-34.58269,-58.452497,0,0,0
B,562000.0,37.0,37.0,1.0,1.0,1.0,departamento,villa urquiza,-34.564488,-58.483372,0,0,0
B,1353000.0,107.0,92.0,3.0,2.0,1.0,ph,villa crespo,-34.61127,-58.438516,0,0,0
B,667000.0,35.0,35.0,2.0,1.0,1.0,departamento,colegiales,-34.582856,-58.442753,0,0,1
B,518000.0,36.0,36.0,2.0,1.0,1.0,departamento,belgrano,-34.565228,-58.443332,0,0,0
B,300000.0,29.0,29.0,2.0,1.0,1.0,departamento,flores,-34.619291,-58.463833,0,0,0
B,989000.0,71.0,71.0,3.0,2.0,1.0,departamento,palermo,-34.579541,-58.423877,0,0,0
B,1903000.0,111.0,111.0,5.0,4.0,2.0,departamento,caballito,-34.633693,-58.450713,0,0,0
B,940000.0,74.0,61.0,2.0,1.0,1.0,ph,belgrano,-34.54725,-58.463493,0,0,0
B,252000.0,35.0,35.0,2.0,1.0,1.0,departamento,flores,-34.622051,-58.456267,0,0,0
B,1932000.0,105.0,87.0,3.0,2.0,1.0,ph,san telmo,-34.61914,-58.353667,0,0,0
B,2364000.0,187.0,187.0,3.0,2.0,1.0,casa,recoleta,-34.589317,-58.395278,0,0,0
B,883000.0,183.0,72.0,3.0,2.0,2.0,casa,palermo,-34.589169,-58.419407,0,0,0
B,998000.0,88.0,88.0,5.0,4.0,2.0,departamento,boedo,-34.626243,-58.421695,0,0,0
B,551000.0,40.0,40.0,2.0,1.0,1.0,departamento,flores,-34.62709,-58.446383,0,0,0
B,1798000.0,98.0,98.0,5.0,4.0,3.0,departamento,caballito,-34.627288,-58.429109,0,0,0
B,894000.0,166.0,104.0,3.0,2.0,2.0,casa,almagro,-34.588305,-58.43278,0,0,0
B,576000.0,31.0,31.0,1.0,1.0,1.0,departamento,belgrano,-34.569189,-58.470494,0,0,0
B,627000.0,33.0,33.0,2.0,1.0,1.0,departamento,flores,-34.647127,-58.472712,0,0,0
B,670000.0,48.0,48.0,1.0,1.0,1.0,departamento,recoleta,-34.563971,-58.398691,0,0,0
B,432000.0,25.0,25.0,1.0,1.0,1.0,departamento,villa urquiza,-34.585673,-58.48671,0,0,0
B,1779000.0,53.0,53.0,2.0,1.0,1.0,departamento,recoleta,-34.597165,-58.376118,0,0,0
B,433000.0,37.0,37.0,2.0,1.0,1.0,departamento,flores,-34.644303,-58.452306,0,0,0
B,1225000.0,77.0,77.0,4.0,3.0,2.0,departamento,caballito,-34.634705,-58.416787,0,0,0
B,608000.0,42.0,42.0,2.0,1.0,1.0,ph,caballito,-34.621759,-58.433202,0,0,0
B,971000.0,66.0,66.0,3.0,2.0,1.0,departamento,villa urquiza,-34.565156,-58.475059,0,0,0
B,555000.0,40.0,35.0,2.0,1.0,1.0,ph,villa crespo,-34.582375,-58.439772,0,0,0
B,495000.0,33.0,33.0,1.0,1.0,1.0,departamento,recoleta,-34.588796,-58.41068,0,0,0
B,1332000.0,97.0,89.0,3.0,2.0,2.0,ph,nunez,-34.534292,-58.468281,0,0,0
B,304000.0,30.0,30.0,2.0,1.0,1.0,departamento,boedo,-34.636829,-58.408599,0,0,1
B,1253000.0,82.0,82.0,3.0,2.0,1.0,departamento,nunez,-34.542726,-58.471383,0,1,0
B,673000.0,31.0,31.0,1.0,1.0,1.0,departamento,belgrano,-34.545833,-58.464491,0,1,0
B,485000.0,43.0,43.0,1.0,1.0,1.0,departamento,recoleta,-34.591374,-58.388048,0,0,0
B,445000.0,38.0,38.0,1.0,1.0,1.0,departamento,caballito,-34.618231,-58.420563,0,0,0
B,394000.0,40.0,40.0,2.0,1.0,1.0,departamento,colegiales,-34.568807,-58.448305,0,0,0
B,1568000.0,95.0,95.0,4.0,3.0,2.0,departamento,belgrano,-34.548602,-58.443431,0,0,0
B,593000.0,36.0,36.0,2.0,1.0,1.0,departamento,nunez,-34.541147,-58.455119,0,0,0
B,2093000.0,57.0,57.0,2.0,1.0,1.0,departamento,palermo,-34.598418,-58.438381,0,0,0
B,604000.0,34.0,34.0,2.0,1.0,1.0,departamento,villa crespo,-34.607799,-58.441714,0,0,0
B,1323000.0,60.0,60.0,3.0,2.0,1.0,casa,recoleta,-34.598906,-58.390856,0,0,0
B,376000.0,25.0,25.0,1.0,1.0,1.0,departamento,belgrano,-34.569643,-58.451172,0,0,0
B,578000.0,56.0,56.0,2.0,2.0,1.0,departamento,boedo,-34.628735,-58.420927,0,0,1
B,252000.0,35.0,35.0,2.0,1.0,1.0,departamento,flores,-34.622051,-58.456267,1,1,0
B,497000.0,39.0,39.0,2.0,1.0,1.0,departamento,caballito,-34.611931,-58.428159,0,0,1
B,395000.0,44.0,44.0,2.0,1.0,1.0,departamento,san telmo,-34.608034,-58.354368,0,0,0
B,610000.0,34.0,34.0,1.0,1.0,1.0,departamento,nunez,-34.543826,-58.456463,0,0,0
B,1096000.0,55.0,48.0,2.0,1.0,1.0,ph,recoleta,-34.578937,-58.397363,0,0,0
B,487000.0,46.0,46.0,2.0,1.0,1.0,departamento,boedo,-34.629057,-58.409941,0,0,0
B,1373000.0,127.0,60.0,3.0,2.0,2.0,casa,villa crespo,-34.59833,-58.436795,0,0,0
B,592000.0,42.0,42.0,2.0,1.0,1.0,departamento,colegiales,-34.584546,-58.450945,0,0,0
B,301000.0,41.0,41.0,3.0,2.0,1.0,departamento,flores,-34.624438,-58.461364,0,0,0
B,1837000.0,77.0,77.0,3.0,2.0,2.0,ph,palermo,-34.587745,-58.403794,0,0,0
B,316000.0,24.0,24.0,1.0,1.0,1.0,departamento,villa crespo,-34.596577,-58.42552,0,0,0
B,740000.0,50.0,50.0,2.0,1.0,1.0,departamento,almagro,-34.601567,-58.415787,0,1,0
B,1403000.0,68.0,68.0,3.0,2.0,1.0,departamento,caballito,-34.621597,-58.443227,0,0,0
B,503000.0,33.0,33.0,2.0,1.0,1.0,departamento,palermo,-34.570405,-58.43392,0,0,0
B,1159000.0,54.0,54.0,3.0,2.0,2.0,departamento,belgrano,-34.564217,-58.445138,0,0,0
B,1575000.0,74.0,74.0,3.0,2.0,2.0,departamento,recoleta,-34.603781,-58.385889,0,0,0
B,2342000.0,167.0,167.0,8.0,7.0,1.0,departamento,colegiales,-34.583949,-58.442904,0,1,0
B,708000.0,55.0,55.0,3.0,2.0,2.0,departamento,san telmo,-34.636013,-58.360912,0,0,0
B,1761000.0,76.0,76.0,3.0,2.0,1.0,departamento,recoleta,-34.586758,-58.4066,0,0,0
B,1369000.0,59.0,59.0,2.0,1.0,1.0,ph,palermo,-34.583197,-58.425989,0,0,0
B,489000.0,42.0,42.0,2.0,1.0,1.0,departamento,villa urquiza,-34.569833,-58.481778,0,0,0
B,1519000.0,83.0,83.0,3.0,2.0,1.0,departamento,palermo,-34.580625,-58.420553,0,0,0
B,745000.0,34.0,34.0,1.0,1.0,1.0,departamento,recoleta,-34.588357,-58.401553,0,0,0
B,453000.0,43.0,43.0,2.0,1.0,1.0,departamento,san telmo,-34.621734,-58.373187,0,1,1
B,2353000.0,166.0,91.0,4.0,3.0,2.0,casa,almagro,-34.609706,-58.431552,0,0,0
B,894000.0,68.0,68.0,4.0,3.0,2.0,departamento,caballito,-34.609836,-58.426472,0,0,0
B,1125000.0,106.0,106.0,5.0,4.0,3.0,departamento,boedo,-34.640947,-58.417854,0,0,0
B,1140000.0,65.0,60.0,2.0,2.0,1.0,ph,nunez,-34.546681,-58.452337,0,0,1
B,1160000.0,69.0,69.0,4.0,3.0,3.0,departamento,villa urquiza,-34.56756,-58.498801,0,0,0
B,815000.0,42.0,42.0,2.0,1.0,1.0,departamento,villa crespo,-34.593391,-58.441949,0,0,0
B,1436000.0,110.0,87.0,3.0,2.0,1.0,ph,nunez,-34.544817,-58.467732,0,0,0
B,1157000.0,82.0,82.0,4.0,3.0,2.0,departamento,nunez,-34.556978,-58.455813,0,0,0
B,4493000.0,166.0,166.0,8.0,7.0,5.0,departamento,colegiales,-34.551189,-58.469059,0,0,0
B,1877000.0,102.0,102.0,5.0,4.0,3.0,departamento,almagro,-34.639849,-58.425499,0,0,0
B,1268000.0,99.0,91.0,4.0,1.0,1.0,ph,boedo,-34.644084,-58.41204,1,1,0
B,649000.0,32.0,32.0,1.0,1.0,1.0,departamento,colegiales,-34.569838,-58.429955,0,0,0
B,5165000.0,307.0,151.0,6.0,5.0,3.0,casa,belgrano,-34.562865,-58.457619,0,0,0
B,1366000.0,101.0,67.0,3.0,2.0,1.0,ph,palermo,-34.587294,-58.403476,0,0,0
B,814000.0,45.0,45.0,1.0,1.0,1.0,departamento,recoleta,-34.583189,-58.406028,0,0,0
B,515000.0,34.0,34.0,2.0,1.0,1.0,departamento,nunez,-34.535968,-58.470319,0,0,0
B,1242000.0,78.0,72.0,3.0,2.0,1.0,ph,colegiales,-34.57334,-58.44845,0,0,0
B,567000.0,35.0,35.0,1.0,1.0,1.0,departamento,nunez,-34.544316,-58.459777,0,0,0
B,778000.0,52.0,52.0,2.0,1.0,1.0,departamento,villa crespo,-34.599773,-58.452589,0,0,0
B,532000.0,28.0,28.0,1.0,1.0,1.0,departamento,recoleta,-34.585456,-58.409575,0,0,0
B,675000.0,50.0,50.0,2.0,1.0,1.0,departamento,villa crespo,-34.611803,-58.455874,0,0,0
B,3618000.0,342.0,179.0,5.0,4.0,3.0,casa,boedo,-34.652947,-58.4143,0,0,0
B,1903000.0,111.0,111.0,5.0,4.0,2.0,departamento,caballito,-34.633693,-58.450713,0,0,0
B,1489000.0,96.0,96.0,4.0,3.0,2.0,departamento,recoleta,-34.58965,-58.379159,0,0,0
B,948000.0,51.0,43.0,2.0,1.0,1.0,ph,nunez,-34.545022,-58.463145,1,0,0
B,440000.0,26.0,26.0,1.0,1.0,1.0,departamento,recoleta,-34.592781,-58.401988,0,0,0
B,355000.0,21.0,21.0,1.0,1.0,1.0,departamento,belgrano,-34.548213,-58.444672,0,1,0
B,283000.0,26.0,26.0,1.0,1.0,1.0,departamento,san telmo,-34.635299,-58.381481,0,0,0
B,393000.0,39.0,39.0,2.0,1.0,1.0,departamento,boedo,-34.637146,-58.406168,0,0,0
B,1394000.0,82.0,82.0,4.0,3.0,2.0,ph,belgrano,-34.561956,-58.464387,0,0,0
B,553000.0,56.0,56.0,3.0,2.0,2.0,departamento,villa crespo,-34.585173,-58.43898,0,0,0
B,729000.0,50.0,50.0,2.0,1.0,1.0,departamento,villa urquiza,-34.572272,-58.523138,0,0,0
B,622000.0,36.0,36.0,2.0,1.0,1.0,departamento,villa urquiza,-34.597141,-58.480606,0,0,0
B,1749000.0,278.0,60.0,3.0,2.0,1.0,casa,recoleta,-34.599851,-58.408059,0,0,0
B,298000.0,25.0,25.0,1.0,1.0,1.0,departamento,san telmo,-34.64199,-58.362526,0,0,0
B,436000.0,34.0,34.0,2.0,1.0,1.0,departamento,almagro,-34.593147,-58.427862,0,0,0
B,854000.0,44.0,44.0,2.0,1.0,1.0,departamento,belgrano,-34.553583,-58.450542,0,0,0
B,395000.0,26.0,26.0,1.0,1.0,1.0,departamento,villa crespo,-34.597572,-58.420083,0,0,0
B,1124000.0,73.0,73.0,4.0,3.0,2.0,departamento,villa urquiza,-34.554708,-58.462136,0,0,0
B,982000.0,178.0,60.0,3.0,1.0,2.0,casa,almagro,-34.607117,-58.393955,1,0,0
B,424000.0,43.0,43.0,3.0,2.0,2.0,departamento,flores,-34.634266,-58.450873,0,0,0
B,801000.0,58.0,58.0,2.0,1.0,1.0,departamento,villa crespo,-34.596221,-58.428563,0,0,0
B,1092000.0,49.0,49.0,2.0,1.0,1.0,departamento,recoleta,-34.573209,-58.393569,0,0,0
B,579000.0,40.0,40.0,2.0,1.0,1.0,departamento,almagro,-34.589261,-58.418318,0,0,0
B,753000.0,152.0,60.0,3.0,2.0,1.0,casa,boedo,-34.599417,-58.430311,0,0,0
B,343000.0,30.0,30.0,1.0,1.0,1.0,departamento,boedo,-34.638209,-58.41209,0,0,0
B,1050000.0,62.0,62.0,3.0,2.0,1.0,departamento,recoleta,-34.561172,-58.407846,0,0,0
B,649000.0,45.0,45.0,3.0,2.0,1.0,departamento,san telmo,-34.615551,-58.360006,0,0,0
B,994000.0,86.0,86.0,3.0,2.0,1.0,casa,flores,-34.641614,-58.467421,0,0,0
B,573000.0,40.0,40.0,2.0,1.0,1.0,ph,flores,-34.627588,-58.471356,0,0,0
B,1727000.0,119.0,91.0,4.0,3.0,2.0,ph,colegiales,-34.578918,-58.439308,0,0,0
B,1661000.0,76.0,76.0,3.0,2.0,1.0,departamento,recoleta,-34.589681,-58.38244,0,0,0
B,1199000.0,154.0,73.0,3.0,2.0,2.0,casa,villa urquiza,-34.56243,-58.465666,0,0,0
B,801000.0,49.0,49.0,2.0,1.0,1.0,departamento,colegiales,-34.591548,-58.461815,0,0,0
B,452000.0,39.0,39.0,2.0,1.0,1.0,departamento,flores,-34.663591,-58.457888,1,0,0
B,886000.0,65.0,65.0,2.0,3.0,2.0,departamento,nunez,-34.554888,-58.469298,0,0,1
B,869000.0,64.0,64.0,2.0,1.0,1.0,departamento,recoleta,-34.579676,-58.375986,0,0,0
B,987000.0,52.0,52.0,3.0,2.0,1.0,departamento,villa crespo,-34.577941,-58.436723,0,0,0
B,1035000.0,60.0,60.0,2.0,2.0,2.0,casa,nunez,-34.538665,-58.477273,0,0,1
B,307000.0,26.0,26.0,1.0,1.0,1.0,departamento,almagro,-34.603474,-58.415836,0,0,0
B,371000.0,22.0,22.0,1.0,1.0,1.0,departamento,villa urquiza,-34.565664,-58.47503,0,0,0
B,681000.0,49.0,49.0,2.0,1.0,1.0,departamento,flores,-34.633368,-58.460718,0,0,0
B,1249000.0,122.0,60.0,3.0,2.0,2.0,casa,caballito,-34.615652,-58.432705,0,0,0
B,698000.0,53.0,53.0,3.0,2.0,1.0,departamento,villa crespo,-34.609198,-58.428036,0,0,0
B,453000.0,43.0,43.0,1.0,1.0,1.0,departamento,villa urquiza,-34.565525,-58.492501,0,0,0
B,476000.0,51.0,51.0,1.0,1.0,1.0,departamento,almagro,-34.603518,-58.4223,0,0,0
B,731000.0,70.0,70.0,3.0,2.0,2.0,departamento,recoleta,-34.607919,-58.385987,0,0,0
B,405000.0,49.0,49.0,2.0,1.0,1.0,departamento,san telmo,-34.607042,-58.37879,0,0,0
B,544000.0,41.0,41.0,3.0,2.0,1.0,departamento,colegiales,-34.579383,-58.442483,0,1,0
B,827000.0,58.0,58.0,3.0,2.0,1.0,departamento,boedo,-34.643391,-58.404273,0,0,0
B,601000.0,32.0,32.0,1.0,1.0,1.0,departamento,nunez,-34.523296,-58.470105,0,0,0
B,700000.0,45.0,45.0,2.0,1.0,1.0,departamento,belgrano,-34.557944,-58.470184,0,0,0
B,3675000.0,355.0,235.0,7.0,6.0,4.0,casa,san telmo,-34.622103,-58.387758,0,0,0
B,534000.0,35.0,35.0,3.0,2.0,2.0,departamento,flores,-34.621249,-58.469711,0,0,0
B,616000.0,73.0,59.0,2.0,1.0,1.0,ph,san telmo,-34.625569,-58.373446,0,0,0
B,749000.0,70.0,70.0,2.0,1.0,1.0,departamento,san telmo,-34.624045,-58.386056,0,0,0
B,1919000.0,101.0,101.0,4.0,3.0,1.0,departamento,palermo,-34.595988,-58.415034,0,1,0
B,376000.0,61.801903990277495,55.488150698804944,2.0,1.0,1.0,departamento,nunez,-34.553014,-58.48297,0,0,1
B,1227000.0,116.0,91.0,4.0,3.0,2.0,ph,almagro,-34.61852,-58.437321,0,0,0
B,1524000.0,82.0,82.0,3.0,2.0,2.0,departamento,villa urquiza,-34.578927,-58.491348,0,0,0
B,2232000.0,129.0,129.0,5.0,1.0,3.0,departamento,almagro,-34.604403,-58.423885,1,0,0
B,712000.0,39.0,39.0,2.0,1.0,1.0,departamento,recoleta,-34.588113,-58.39471,0,0,0
B,796000.0,62.0,62.0,3.0,2.0,1.0,departamento,palermo,-34.554839,-58.426971,0,0,0
B,1472000.0,68.0,68.0,3.0,2.0,1.0,departamento,recoleta,-34.595907,-58.402946,0,0,0
B,1112000.0,66.0,66.0,3.0,2.0,2.0,departamento,colegiales,-34.563612,-58.437024,0,0,0
B,429000.0,34.0,34.0,1.0,1.0,1.0,departamento,colegiales,-34.570253,-58.45721,0,0,0
B,1626000.0,84.0,84.0,4.0,3.0,2.0,departamento,caballito,-34.635064,-58.441934,0,0,0
B,898000.0,58.0,58.0,3.0,2.0,2.0,departamento,colegiales,-34.558091,-58.450578,0,0,0
B,520000.0,27.0,27.0,2.0,1.0,1.0,departamento,belgrano,-34.556894,-58.454072,0,0,0
B,1085000.0,64.0,64.0,3.0,2.0,1.0,departamento,caballito,-34.600606,-58.45614,0,1,0
B,2175000.0,84.0,84.0,2.0,1.0,1.0,ph,san telmo,-34.626648,-58.361405,0,0,0
B,2224000.0,120.0,120.0,6.0,5.0,4.0,departamento,palermo,-34.559302,-58.400531,0,0,0
B,2030000.0,111.0,111.0,5.0,4.0,3.0,departamento,villa crespo,-34.599931,-58.433888,0,0,0
B,353000.0,23.0,23.0,1.0,1.0,1.0,departamento,boedo,-34.610815,-58.417604,0,0,0
B,603000.0,39.0,39.0,2.0,1.0,1.0,departamento,villa urquiza,-34.549595,-58.488655,0,0,0
B,694000.0,84.0,64.0,2.0,1.0,1.0,ph,san telmo,-34.612542,-58.370986,0,0,0
B,503000.0,37.0,37.0,1.0,1.0,1.0,departamento,nunez,-34.562719,-58.472112,0,0,0
B,586000.0,39.0,39.0,2.0,1.0,1.0,departamento,colegiales,-34.576516,-58.428731,0,0,0
B,830000.0,60.0,60.0,3.0,2.0,1.0,casa,nunez,-34.546166,-58.48693,0,0,0
B,662000.0,176.0,66.0,3.0,2.0,1.0,casa,boedo,-34.624504,-58.412058,0,0,0
B,617000.0,52.0,52.0,2.0,1.0,1.0,departamento,boedo,-34.614031,-58.406678,0,0,0
B,880000.0,79.0,79.0,3.0,2.0,1.0,departamento,caballito,-34.622124,-58.442623,0,0,0
B,1167000.0,82.0,82.0,4.0,3.0,3.0,departamento,flores,-34.619758,-58.473492,0,0,0
B,454000.0,42.0,42.0,1.0,1.0,1.0,departamento,caballito,-34.624343,-58.462111,0,0,0
B,1442000.0,86.0,86.0,3.0,2.0,1.0,departamento,recoleta,-34.593642,-58.387713,0,0,0
B,858000.0,70.0,47.0,2.0,1.0,1.0,ph,villa urquiza,-34.566167,-58.471705,0,0,0
B,1430000.0,92.0,92.0,3.0,2.0,1.0,ph,flores,-34.626192,-58.47237,0,0,0
B,1170000.0,76.0,76.0,2.0,2.0,2.0,departamento,almagro,-34.61054,-58.438335,0,0,1
B,288000.0,20.0,20.0,1.0,1.0,1.0,departamento,boedo,-34.638281,-58.420667,0,0,0
B,580000.0,55.0,55.0,3.0,2.0,2.0,departamento,san telmo,-34.622114,-58.389318,0,0,0
B,463000.0,39.0,39.0,2.0,1.0,1.0,departamento,almagro,-34.607124,-58.401591,0,0,0
B,674000.0,36.0,36.0,2.0,1.0,1.0,departamento,almagro,-34.600346,-58.398064,0,0,0
B,547000.0,58.0,58.0,3.0,2.0,1.0,departamento,flores,-34.646072,-58.468209,0,0,0
B,1880000.0,93.0,93.0,4.0,3.0,2.0,departamento,recoleta,-34.588215,-58.406717,0,0,0
